Date,SPX,NYSEVOL,CCMP
11/15/10,1197.75,736.2,2513.82
11/16/10,1178.34,1094.65,2469.84
11/17/10,1178.59,772.54,2476.01
11/18/10,1196.69,1029.48,2514.4
11/19/10,1199.73,952.24,2518.12
11/22/10,1197.84,754.33,2532.02
11/23/10,1180.73,836.23,2494.95
11/24/10,1198.35,672.18,2543.12
11/26/10,1189.4,340.68,2534.56
11/29/10,1187.76,739.94,2525.22
11/30/10,1180.55,1237.86,2498.23
12/1/10,1206.07,907.91,2549.43
12/2/10,1221.53,929.16,2579.35
12/3/10,1224.71,750.83,2591.46
12/6/10,1223.12,655.32,2594.92
12/7/10,1223.75,1440.28,2598.49
12/8/10,1228.28,928.08,2609.16
12/9/10,1233,835.76,2616.67
12/10/10,1240.4,811.32,2637.54
12/13/10,1240.46,804.59,2624.91
12/14/10,1241.59,779.7,2627.72
12/15/10,1235.23,924.98,2617.22
12/16/10,1242.87,848.53,2637.31
12/17/10,1243.91,1755.73,2642.97
12/20/10,1247.08,679.49,2649.56
12/21/10,1254.6,658.11,2667.61
12/22/10,1258.84,646.07,2671.48
12/23/10,1256.77,497.65,2665.6
12/27/10,1257.54,374.65,2667.27
12/28/10,1258.51,455.44,2662.88
12/29/10,1259.78,401.35,2666.93
12/30/10,1257.88,396.89,2662.98
12/31/10,1257.64,491.9,2652.87
1/3/11,1271.87,900.29,2691.52
1/4/11,1270.2,890.95,2681.25
1/5/11,1276.56,859.1,2702.2
1/6/11,1273.85,910.1,2709.89
1/7/11,1271.5,906.23,2703.17
1/10/11,1269.75,782.54,2707.8
1/11/11,1274.48,770.71,2716.83
1/12/11,1285.96,772.19,2737.33
1/13/11,1283.76,743.89,2735.29
1/14/11,1293.24,883.39,2755.3
1/18/11,1295.02,1036.4,2765.85
1/19/11,1281.92,889.35,2725.36
1/20/11,1280.26,982.26,2704.29
1/21/11,1283.35,1066.54,2689.54
1/24/11,1290.84,786.07,2717.55
1/25/11,1291.18,869.33,2719.25
1/26/11,1296.63,926.64,2739.5
1/27/11,1299.54,773.45,2755.28
1/28/11,1276.34,1091.67,2686.89
1/31/11,1286.12,980.3,2700.08
2/1/11,1307.59,884.62,2751.19
2/2/11,1304.03,758.62,2749.56
2/3/11,1307.1,828.76,2753.88
2/4/11,1310.87,750.41,2769.3
2/7/11,1319.05,721.69,2783.99
2/8/11,1324.57,704.57,2797.05
2/9/11,1320.88,766.25,2789.07
2/10/11,1321.87,792.42,2790.45
2/11/11,1329.15,789.66,2809.44
2/14/11,1332.32,655.06,2817.18
2/15/11,1328.01,735.37,2804.35
2/16/11,1336.32,748.47,2825.56
2/17/11,1340.43,717.31,2831.58
2/18/11,1343.01,979.13,2833.95
2/22/11,1315.44,1074.49,2756.42
2/23/11,1307.4,1101.42,2722.99
2/24/11,1306.1,1005.91,2737.9
2/25/11,1319.88,778.3,2781.05
2/28/11,1327.22,1036.2,2782.27
3/1/11,1306.33,968.35,2737.41
3/2/11,1308.44,820.99,2748.07
3/3/11,1330.97,882.75,2798.74
3/4/11,1321.15,861.04,2784.67
3/7/11,1310.13,863.87,2745.63
3/8/11,1321.82,819.73,2765.77
3/9/11,1320.02,692.99,2751.72
3/10/11,1295.11,950.48,2701.02
3/11/11,1304.28,750.88,2715.61
3/14/11,1296.39,796.3,2700.97
3/15/11,1281.87,1043.28,2667.33
3/16/11,1256.88,1190.96,2616.82
3/17/11,1273.72,858.61,2636.05
3/18/11,1279.2,1668.02,2643.67
3/21/11,1298.38,837.44,2692.09
3/22/11,1293.77,659.29,2683.87
3/23/11,1297.54,706.16,2698.3
3/24/11,1309.66,701.52,2736.42
3/25/11,1313.8,677.56,2743.06
3/28/11,1310.19,628.46,2730.68
3/29/11,1319.44,631.04,2756.89
3/30/11,1328.26,743.93,2776.79
3/31/11,1325.83,871.14,2781.07
4/1/11,1332.41,737.53,2789.6
4/4/11,1332.87,623.07,2789.19
4/5/11,1332.63,672.1,2791.19
4/6/11,1335.54,731.77,2799.82
4/7/11,1333.51,747.41,2796.14
4/8/11,1328.17,663.57,2780.41
4/11/11,1324.46,662.95,2771.51
4/12/11,1314.16,776.63,2744.79
4/13/11,1314.41,718.24,2761.52
4/14/11,1314.52,761.83,2760.22
4/15/11,1319.68,887.45,2764.65
4/18/11,1305.14,864.11,2735.38
4/19/11,1312.62,706.89,2744.97
4/20/11,1330.36,790.16,2802.51
4/21/11,1337.38,686.68,2820.16
4/25/11,1335.25,571.69,2825.88
4/26/11,1347.24,754.12,2847.54
4/27/11,1355.66,778.58,2869.88
4/28/11,1360.48,777.74,2872.53
4/29/11,1363.61,804.24,2873.54
5/2/11,1361.22,791.93,2864.08
5/3/11,1356.62,822.05,2841.62
5/4/11,1347.32,873.6,2828.23
5/5/11,1335.1,903.27,2814.72
5/6/11,1340.2,829.91,2827.56
5/9/11,1346.29,629.35,2843.25
5/10/11,1357.16,675.56,2871.89
5/11/11,1342.08,784.2,2845.06
5/12/11,1348.65,754.69,2863.04
5/13/11,1337.77,723.66,2828.47
5/16/11,1329.47,734.19,2782.31
5/17/11,1328.98,777.35,2783.21
5/18/11,1340.68,721.8,2815
5/19/11,1343.6,711.06,2823.31
5/20/11,1333.27,823.28,2803.32
5/23/11,1317.37,697.57,2758.9
5/24/11,1316.28,713.43,2746.16
5/25/11,1320.47,804.83,2761.38
5/26/11,1325.69,708.6,2782.92
5/27/11,1331.1,555.66,2796.86
5/31/11,1345.2,1225.79,2835.3
6/1/11,1314.55,954.44,2769.19
6/2/11,1312.94,789.26,2773.31
6/3/11,1300.16,779.3,2732.78
6/6/11,1286.17,784.33,2702.56
6/7/11,1284.94,761.81,2701.56
6/8/11,1279.56,821.33,2675.38
6/9/11,1289,731.6,2684.87
6/10/11,1270.98,821.51,2643.73
6/13/11,1271.83,738.59,2639.69
6/14/11,1287.87,744.52,2678.72
6/15/11,1265.42,867.07,2631.46
6/16/11,1267.64,857.32,2623.7
6/17/11,1271.5,1357.88,2616.48
6/20/11,1278.36,636.01,2629.66
6/21/11,1295.52,687.63,2687.26
6/22/11,1287.14,694.68,2669.19
6/23/11,1283.5,914.89,2686.75
6/24/11,1268.45,1540.32,2652.89
6/27/11,1280.1,684.99,2688.28
6/28/11,1296.67,647.45,2729.31
6/29/11,1307.41,742.84,2740.49
6/30/11,1320.64,819.14,2773.52
7/1/11,1339.67,681.38,2816.03
7/5/11,1337.88,755.13,2825.77
7/6/11,1339.22,672.76,2834.02
7/7/11,1353.22,683.61,2872.66
7/8/11,1343.8,629.34,2859.81
7/11/11,1319.49,663.67,2802.62
7/12/11,1313.64,719.3,2781.91
7/13/11,1317.72,683.48,2796.92
7/14/11,1308.87,734.82,2762.67
7/15/11,1316.14,902.34,2789.8
7/18/11,1305.44,700.13,2765.11
7/19/11,1326.73,707.27,2826.52
7/20/11,1325.84,634.87,2814.23
7/21/11,1343.8,795.44,2834.43
7/22/11,1345.02,607.54,2858.83
7/25/11,1337.43,612.71,2842.8
7/26/11,1331.94,686.79,2839.96
7/27/11,1304.89,893.25,2764.79
7/28/11,1300.67,809.29,2766.25
7/29/11,1292.28,971.4,2756.38
8/1/11,1286.94,898.9,2744.61
8/2/11,1254.05,1023.8,2669.24
8/3/11,1260.34,1090.29,2693.07
8/4/11,1200.07,1480.46,2556.39
8/5/11,1199.38,1819.52,2532.41
8/8/11,1119.46,2058.4,2357.69
8/9/11,1172.53,1958.18,2482.52
8/10/11,1120.76,1751.75,2381.05
8/11/11,1172.64,1552.45,2492.68
8/12/11,1178.81,1028.87,2507.98
8/15/11,1204.49,896.05,2555.2
8/16/11,1192.76,919.42,2523.45
8/17/11,1193.89,795.8,2511.48
8/18/11,1140.65,1332.24,2380.43
8/19/11,1123.53,1278.3,2341.84
8/22/11,1123.82,993.68,2345.38
8/23/11,1162.35,1031.08,2446.06
8/24/11,1177.6,919.52,2467.69
8/25/11,1159.27,986.91,2419.63
8/26/11,1176.8,922.59,2479.85
8/29/11,1210.08,750.86,2562.11
8/30/11,1212.92,849.39,2576.11
8/31/11,1218.89,1039.54,2579.46
9/1/11,1204.42,794.58,2546.04
9/2/11,1173.97,777.19,2480.33
9/6/11,1165.24,913.79,2473.83
9/7/11,1198.62,784.45,2548.94
9/8/11,1185.9,778.08,2529.14
9/9/11,1154.23,1012.35,2467.99
9/12/11,1162.27,886.77,2495.09
9/13/11,1172.87,887.38,2532.15
9/14/11,1188.68,893.85,2572.55
9/15/11,1209.11,790.05,2607.07
9/16/11,1216.01,1559.14,2622.31
9/19/11,1204.09,733.55,2612.83
9/20/11,1202.09,756.23,2590.24
9/21/11,1166.76,987.89,2538.19
9/22/11,1129.56,1405.08,2455.67
9/23/11,1136.43,1008.93,2483.23
9/26/11,1162.95,946.59,2516.69
9/27/11,1175.38,958.66,2546.83
9/28/11,1151.06,845.97,2491.58
9/29/11,1160.4,909.46,2480.76
9/30/11,1131.42,1063.88,2415.4
10/3/11,1099.23,1143.6,2335.83
10/4/11,1123.95,1334.57,2404.82
10/5/11,1144.03,973.18,2460.51
10/6/11,1164.97,893.81,2506.82
10/7/11,1155.46,918.82,2479.35
10/10/11,1194.89,715.14,2566.05
10/11/11,1195.54,705.99,2583.03
10/12/11,1207.25,866.3,2604.73
10/13/11,1203.66,720.86,2620.24
10/14/11,1224.58,695.63,2667.85
10/17/11,1200.86,733.16,2614.92
10/18/11,1225.38,890.22,2657.43
10/19/11,1209.88,784.39,2604.04
10/20/11,1215.39,777.11,2598.62
10/21/11,1238.25,1022.93,2637.46
10/24/11,1254.19,752.08,2699.44
10/25/11,1229.05,812.24,2638.42
10/26/11,1242,923.06,2650.67
10/27/11,1284.59,1146.12,2738.63
10/28/11,1285.09,822.62,2737.15
10/31/11,1253.3,911.73,2684.41
11/1/11,1218.28,1067.48,2606.96
11/2/11,1237.9,794.5,2639.98
11/3/11,1261.15,869.57,2697.97
11/4/11,1253.23,696.71,2686.15
11/7/11,1261.12,638.52,2695.25
11/8/11,1275.92,716.73,2727.49
11/9/11,1229.1,903.76,2621.65
11/10/11,1239.69,729.07,2625.15
11/11/11,1263.85,616.83,2678.75
11/14/11,1251.78,577.48,2657.22
11/15/11,1257.81,648.75,2686.2
11/16/11,1236.91,766.32,2639.61
11/17/11,1216.13,847.56,2587.99
11/18/11,1215.65,795.13,2572.5
11/21/11,1192.98,759.37,2523.14
11/22/11,1188.04,723.75,2521.28
11/23/11,1161.79,719.4,2460.08
11/25/11,1158.67,349.07,2441.51
11/28/11,1192.55,795.01,2527.34
11/29/11,1195.19,777.31,2515.51
11/30/11,1246.96,1380.76,2620.34
12/1/11,1244.58,701.97,2626.2
12/2/11,1244.28,719.74,2626.93
12/5/11,1257.08,738.77,2655.76
12/6/11,1258.47,663.7,2649.56
12/7/11,1261.01,803.51,2649.21
12/8/11,1234.35,769.02,2596.38
12/9/11,1255.19,669.23,2646.85
12/12/11,1236.47,637.82,2612.26
12/13/11,1225.73,770.12,2579.27
12/14/11,1211.82,769.6,2539.31
12/15/11,1215.75,725.31,2541.01
12/16/11,1219.66,1539.21,2555.33
12/19/11,1205.35,630.56,2523.14
12/20/11,1241.3,765.27,2603.73
12/21/11,1243.72,686.8,2577.97
12/22/11,1254,637.68,2599.45
12/23/11,1265.33,386.76,2618.64
12/27/11,1265.43,396.89,2625.2
12/28/11,1249.64,428.36,2589.98
12/29/11,1263.02,414.39,2613.74
12/30/11,1257.6,478.88,2605.15
1/3/12,1277.06,699.31,2648.72
1/4/12,1277.3,618.08,2648.36
1/5/12,1281.06,691.58,2669.86
1/6/12,1277.81,587.94,2674.22
1/9/12,1280.7,597.18,2676.56
1/10/12,1292.08,692.85,2702.5
1/11/12,1292.48,616.58,2710.76
1/12/12,1295.5,620.25,2724.7
1/13/12,1289.09,682.91,2710.67
1/17/12,1293.67,655.99,2728.08
1/18/12,1308.04,649.01,2769.71
1/19/12,1314.5,640.59,2788.33
1/20/12,1315.38,774.43,2786.7
1/23/12,1316,585.24,2784.17
1/24/12,1314.65,603.18,2786.64
1/25/12,1326.05,685.27,2818.31
1/26/12,1318.43,709.76,2805.28
1/27/12,1316.33,694.37,2816.55
1/30/12,1313.01,595.67,2811.94
1/31/12,1312.41,818.35,2813.84
2/1/12,1324.09,709.37,2848.27
2/2/12,1325.54,637.71,2859.68
2/3/12,1344.9,729.59,2905.66
2/6/12,1344.33,561.22,2901.99
2/7/12,1347.05,592.87,2904.08
2/8/12,1349.96,612.69,2915.86
2/9/12,1351.95,601.4,2927.23
2/10/12,1342.64,588.66,2903.88
2/13/12,1351.77,549.14,2931.39
2/14/12,1350.5,596.43,2931.83
2/15/12,1343.23,644.28,2915.83
2/16/12,1358.04,642.31,2959.85
2/17/12,1361.23,756.45,2951.78
2/21/12,1362.21,661.7,2948.57
2/22/12,1357.66,577.73,2933.17
2/23/12,1363.46,622.71,2956.98
2/24/12,1365.74,512.58,2963.75
2/27/12,1367.59,596.88,2966.16
2/28/12,1372.18,616.6,2986.76
2/29/12,1365.68,906.95,2966.89
3/1/12,1374.09,659.52,2988.97
3/2/12,1369.63,554.26,2976.19
3/5/12,1364.33,572.04,2950.48
3/6/12,1343.36,702.98,2910.32
3/7/12,1352.63,665.06,2935.69
3/8/12,1365.91,578.06,2970.42
3/9/12,1370.87,572.64,2988.34
3/12/12,1371.09,512.31,2983.66
3/13/12,1395.95,734.22,3039.88
3/14/12,1394.28,695.35,3040.73
3/15/12,1402.6,693.44,3056.37
3/16/12,1404.17,1421.63,3055.26
3/19/12,1409.75,586.52,3078.32
3/20/12,1405.52,561.96,3074.15
3/21/12,1402.89,589.81,3075.32
3/22/12,1392.78,620.06,3063.32
